Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Villa de Arista,,,,,,,,,24056.0,19.6728631
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,Matlapa,,,,,,,,,24057.0,20.11174003
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,El Naranjo,,,,,,,,,24058.0,20.80211839
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,Sinaloa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahome,,,,,,,,25001.0,26.14243772
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Angostura,,,,,,,,25002.0,26.8157471
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Badiraguato,,,,,,,,25003.0,22.63540671
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Concordia,,,,,,,,25004.0,10.99104127
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Cosalá,,,,,,,,25005.0,13.11502723
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Culiacán,,,,,,,,25006.0,19.80467305
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Choix,,,,,,,,25007.0,31.43995452
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Elota,,,,,,,,25008.0,21.05998215
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Escuinapa,,,,,,,,25009.0,25.29949688
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,El Fuerte,,,,,,,,25010.0,29.13138897
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Guasave,,,,,,,,25011.0,25.5345926
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Mazatlán,,,,,,,,25012.0,22.95077361
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Mocorito,,,,,,,,25013.0,26.79597641
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Rosario,,,,,,,,25014.0,15.18579484
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvador Alvarado,,,,,,,,25015.0,18.77297222
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,San Ignacio,,,,,,,,25016.0,17.89042778
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Sinaloa,,,,,,,,25017.0,18.44100291
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,Navolato,,,,,,,,25018.0,34.32682736
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,Sonora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aconchi,,,,,,,26001.0,4.271457086
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agua Prieta,,,,,,,26002.0,22.10804349
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alamos,,,,,,,26003.0,26.1466126
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altar,,,,,,,26004.0,16.40180953
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arivechi,,,,,,,26005.0,21.02396514
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arizpe,,,,,,,26006.0,5.423280423
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atil,,,,,,,26007.0,17.34104046
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacadéhuachi,,,,,,,26008.0,13.02325581
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacanora,,,,,,,26009.0,1.356852103
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacerac,,,,,,,26010.0,1.93452381
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bacoachi,,,,,,,26011.0,6.661115737
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bácum,,,,,,,26012.0,32.13534407
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banámichi,,,,,,,26013.0,4.817275748
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baviácora,,,,,,,26014.0,5.955020589
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bavispe,,,,,,,26015.0,1.612903226
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benjamín Hill,,,,,,,26016.0,15.96346237
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Caborca,,,,,,,26017.0,26.56584346
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cajeme,,,,,,,26018.0,21.85604883
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cananea,,,,,,,26019.0,12.84510056
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbó,,,,,,,26020.0,19.42239859
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Colorada,,,,,,,26021.0,10.89974293
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cucurpe,,,,,,,26022.0,7.867730901
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cumpas,,,,,,,26023.0,9.194118742
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Divisaderos,,,,,,,26024.0,18.79084967
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empalme,,,,,,,26025.0,27.49820775
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Etchojoa,,,,,,,26026.0,36.70219639
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fronteras,,,,,,,26027.0,9.993451212
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Granados,,,,,,,26028.0,3.148751357
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guaymas,,,,,,,26029.0,33.21803478
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hermosillo,,,,,,,26030.0,21.56422849
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huachinera,,,,,,,26031.0,15.95365419
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huásabas,,,,,,,26032.0,1.566579635
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huatabampo,,,,,,,26033.0,33.92483773
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huépac,,,,,,,26034.0,2.459016393
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imuris,,,,,,,26035.0,15.15486917
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magdalena,,,,,,,26036.0,18.2162903
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mazatán,,,,,,,26037.0,9.342560554
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moctezuma,,,,,,,26038.0,10.94279901
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naco,,,,,,,26039.0,13.462227
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nácori Chico,,,,,,,26040.0,13.09226933
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacozari de García,,,,,,,26041.0,16.55115195
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navojoa,,,,,,,26042.0,25.85970498
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nogales,,,,,,,26043.0,23.04366449
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Onavas,,,,,,,26044.0,3.854875283
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opodepe,,,,,,,26045.0,17.59967781
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oquitoa,,,,,,,26046.0,2.06185567
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pitiquito,,,,,,,26047.0,11.21605667
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Puerto Peñasco,,,,,,,26048.0,28.7338272
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quiriego,,,,,,,26049.0,9.928003032
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rayón,,,,,,,26050.0,18.20276498
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rosario,,,,,,,26051.0,13.49046016
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sahuaripa,,,,,,,26052.0,13.64311479
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Felipe de Jesús,,,,,,,26053.0,7.725321888
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Javier,,,,,,,26054.0,4.734848485
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Luis Río Colorado,,,,,,,26055.0,26.62950233
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Miguel de Horcasitas,,,,,,,26056.0,29.42202292
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Pedro de la Cueva,,,,,,,26057.0,7.492795389
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Ana,,,,,,,26058.0,17.25854514
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santa Cruz,,,,,,,26059.0,7.889793363
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sáric,,,,,,,26060.0,23.59467456
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soyopa,,,,,,,26061.0,4.347826087
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suaqui Grande,,,,,,,26062.0,12.96641791
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tepache,,,,,,,26063.0,10.55408971
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trincheras,,,,,,,26064.0,16.31799163
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tubutama,,,,,,,26065.0,15.33203125
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ures,,,,,,,26066.0,11.36706949
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villa Hidalgo,,,,,,,26067.0,4.577464789
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Villa Pesqueira,,,,,,,26068.0,7.84114053
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yécora,,,,,,,26069.0,13.81171297
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,General Plutarco Elías Calles,,,,,,,26070.0,ND
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Benito Juárez,,,,,,,26071.0,33.05203843
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Ignacio Río Muerto,,,,,,,26072.0,37.02541171
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,Tabasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Balancán,,,,,,27001.0,44.58036236
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cárdenas,,,,,,27002.0,45.59883139
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centla,,,,,,27003.0,48.09282066
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centro,,,,,,27004.0,34.95714376
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comalcalco,,,,,,27005.0,42.64176408
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cunduacán,,,,,,27006.0,45.93706384
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emiliano Zapata,,,,,,27007.0,28.10755675
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Huimanguillo,,,,,,27008.0,32.37527603
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalapa,,,,,,27009.0,29.98147501
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jalpa de Méndez,,,,,,27010.0,42.34955143
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jonuta,,,,,,27011.0,52.80433242
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Macuspana,,,,,,27012.0,42.49536187
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nacajuca,,,,,,27013.0,45.01041329
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paraíso,,,,,,27014.0,33.5570598
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tacotalpa,,,,,,27015.0,44.89587612
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teapa,,,,,,27016.0,28.74966243
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tenosique,,,,,,27017.0,42.57258564
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,Tamaulipas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Abasolo,,,,,28001.0,24.70021162
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aldama,,,,,28002.0,10.11034206
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altamira,,,,,28003.0,25.81565702
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Antiguo Morelos,,,,,28004.0,12.66329293
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burgos,,,,,28005.0,9.321566464
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bustamante,,,,,28006.0,21.39175258
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camargo,,,,,28007.0,8.712877938
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Casas,,,,,28008.0,15.17010597
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ciudad Madero,,,,,28009.0,15.56361445
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cruillas,,,,,28010.0,20.47823421
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gómez Farías,,,,,28011.0,15.03444882
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,González,,,,,28012.0,20.97434382
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Güémez,,,,,28013.0,26.87728047
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guerrero,,,,,28014.0,13.76315789
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustavo Díaz Ordaz,,,,,28015.0,9.799862644
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hidalgo,,,,,28016.0,19.62233519
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jaumave,,,,,28017.0,18.65029694
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jiménez,,,,,28018.0,17.13237369
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Llera,,,,,28019.0,12.77542439
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mainero,,,,,28020.0,9.49197861
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,El Mante,,,,,28021.0,18.16670032
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matamoros,,,,,28022.0,22.27433619
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Méndez,,,,,28023.0,7.521726101
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mier,,,,,28024.0,7.259953162
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miguel Alemán,,,,,28025.0,10.37260868
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miquihuana,,,,,28026.0,10.10587103
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuevo Laredo,,,,,28027.0,22.38420693
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nuevo Morelos,,,,,28028.0,12.02630755
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ocampo,,,,,28029.0,15.77529382
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Padilla,,,,,28030.0,16.71467673
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palmillas,,,,,28031.0,11.98630137
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reynosa,,,,,28032.0,18.11949858
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Río Bravo,,,,,28033.0,17.55507385
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Carlos,,,,,28034.0,21.36858048
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Fernando,,,,,28035.0,24.18684454
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Nicolás,,,,,28036.0,12.0292887
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Soto la Marina,,,,,28037.0,14.13489733
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tampico,,,,,28038.0,17.21157152
2015,"Proporción de la población con inseguridad alimentaria moderada o severa, por desglose geográfico",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tula,,,,,28039.0,17.69307051
