Year,Series,Sexo,Grupo de edad,Entidad federativa,Aguascalientes,Baja California,Baja California Sur,Campeche,Coahuila de Zaragoza,Colima,Chiapas,Chihuahua,Ciudad de México,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán de Ocampo,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz de Ignacio de la Llave,Yucatán,Zacatecas,GeoCode,Value
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Gustavo A. Madero,,,,,,,,,,,,,,,,,,,,,,,,9005.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Iztacalco,,,,,,,,,,,,,,,,,,,,,,,,9006.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Iztapalapa,,,,,,,,,,,,,,,,,,,,,,,,9007.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,La Magdalena Contreras,,,,,,,,,,,,,,,,,,,,,,,,9008.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Milpa Alta,,,,,,,,,,,,,,,,,,,,,,,,9009.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Álvaro Obregón,,,,,,,,,,,,,,,,,,,,,,,,9010.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Tláhuac,,,,,,,,,,,,,,,,,,,,,,,,9011.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Tlalpan,,,,,,,,,,,,,,,,,,,,,,,,9012.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Xochimilco,,,,,,,,,,,,,,,,,,,,,,,,9013.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Benito Juárez,,,,,,,,,,,,,,,,,,,,,,,,9014.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Cuauhtémoc,,,,,,,,,,,,,,,,,,,,,,,,9015.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Miguel Hidalgo,,,,,,,,,,,,,,,,,,,,,,,,9016.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,Venustiano Carranza,,,,,,,,,,,,,,,,,,,,,,,,9017.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,Durango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,53.94902873
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Canatlán,,,,,,,,,,,,,,,,,,,,,,,10001.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Canelas,,,,,,,,,,,,,,,,,,,,,,,10002.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Coneto de Comonfort,,,,,,,,,,,,,,,,,,,,,,,10003.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Cuencamé,,,,,,,,,,,,,,,,,,,,,,,10004.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Durango,,,,,,,,,,,,,,,,,,,,,,,10005.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,General Simón Bolívar,,,,,,,,,,,,,,,,,,,,,,,10006.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Gómez Palacio,,,,,,,,,,,,,,,,,,,,,,,10007.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Guadalupe Victoria,,,,,,,,,,,,,,,,,,,,,,,10008.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Guanaceví,,,,,,,,,,,,,,,,,,,,,,,10009.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Hidalgo,,,,,,,,,,,,,,,,,,,,,,,10010.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Indé,,,,,,,,,,,,,,,,,,,,,,,10011.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Lerdo,,,,,,,,,,,,,,,,,,,,,,,10012.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Mapimí,,,,,,,,,,,,,,,,,,,,,,,10013.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Mezquital,,,,,,,,,,,,,,,,,,,,,,,10014.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Nazas,,,,,,,,,,,,,,,,,,,,,,,10015.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Nombre de Dios,,,,,,,,,,,,,,,,,,,,,,,10016.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Ocampo,,,,,,,,,,,,,,,,,,,,,,,10017.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,El Oro,,,,,,,,,,,,,,,,,,,,,,,10018.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Otáez,,,,,,,,,,,,,,,,,,,,,,,10019.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Pánuco de Coronado,,,,,,,,,,,,,,,,,,,,,,,10020.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Peñón Blanco,,,,,,,,,,,,,,,,,,,,,,,10021.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Poanas,,,,,,,,,,,,,,,,,,,,,,,10022.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Pueblo Nuevo,,,,,,,,,,,,,,,,,,,,,,,10023.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Rodeo,,,,,,,,,,,,,,,,,,,,,,,10024.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Bernardo,,,,,,,,,,,,,,,,,,,,,,,10025.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Dimas,,,,,,,,,,,,,,,,,,,,,,,10026.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Juan de Guadalupe,,,,,,,,,,,,,,,,,,,,,,,10027.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Juan del Río,,,,,,,,,,,,,,,,,,,,,,,10028.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Luis del Cordero,,,,,,,,,,,,,,,,,,,,,,,10029.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,San Pedro del Gallo,,,,,,,,,,,,,,,,,,,,,,,10030.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Santa Clara,,,,,,,,,,,,,,,,,,,,,,,10031.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Santiago Papasquiaro,,,,,,,,,,,,,,,,,,,,,,,10032.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Súchil,,,,,,,,,,,,,,,,,,,,,,,10033.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Tamazula,,,,,,,,,,,,,,,,,,,,,,,10034.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Tepehuanes,,,,,,,,,,,,,,,,,,,,,,,10035.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Tlahualilo,,,,,,,,,,,,,,,,,,,,,,,10036.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Topia,,,,,,,,,,,,,,,,,,,,,,,10037.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Vicente Guerrero,,,,,,,,,,,,,,,,,,,,,,,10038.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,Nuevo Ideal,,,,,,,,,,,,,,,,,,,,,,,10039.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,Guanajuato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,55.13465177
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Abasolo,,,,,,,,,,,,,,,,,,,,,,11001.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Acámbaro,,,,,,,,,,,,,,,,,,,,,,11002.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Miguel de Allende,,,,,,,,,,,,,,,,,,,,,,11003.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Apaseo el Alto,,,,,,,,,,,,,,,,,,,,,,11004.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Apaseo el Grande,,,,,,,,,,,,,,,,,,,,,,11005.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Atarjea,,,,,,,,,,,,,,,,,,,,,,11006.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Celaya,,,,,,,,,,,,,,,,,,,,,,11007.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Manuel Doblado,,,,,,,,,,,,,,,,,,,,,,11008.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Comonfort,,,,,,,,,,,,,,,,,,,,,,11009.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Coroneo,,,,,,,,,,,,,,,,,,,,,,11010.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Cortazar,,,,,,,,,,,,,,,,,,,,,,11011.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Cuerámaro,,,,,,,,,,,,,,,,,,,,,,11012.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Doctor Mora,,,,,,,,,,,,,,,,,,,,,,11013.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Dolores Hidalgo Cuna de la Independencia Nacional,,,,,,,,,,,,,,,,,,,,,,11014.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Guanajuato,,,,,,,,,,,,,,,,,,,,,,11015.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Huanímaro,,,,,,,,,,,,,,,,,,,,,,11016.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Irapuato,,,,,,,,,,,,,,,,,,,,,,11017.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Jaral del Progreso,,,,,,,,,,,,,,,,,,,,,,11018.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Jerécuaro,,,,,,,,,,,,,,,,,,,,,,11019.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,León,,,,,,,,,,,,,,,,,,,,,,11020.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Moroleón,,,,,,,,,,,,,,,,,,,,,,11021.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Ocampo,,,,,,,,,,,,,,,,,,,,,,11022.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Pénjamo,,,,,,,,,,,,,,,,,,,,,,11023.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Pueblo Nuevo,,,,,,,,,,,,,,,,,,,,,,11024.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Purísima del Rincón,,,,,,,,,,,,,,,,,,,,,,11025.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Romita,,,,,,,,,,,,,,,,,,,,,,11026.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Salamanca,,,,,,,,,,,,,,,,,,,,,,11027.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Salvatierra,,,,,,,,,,,,,,,,,,,,,,11028.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Diego de la Unión,,,,,,,,,,,,,,,,,,,,,,11029.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Felipe,,,,,,,,,,,,,,,,,,,,,,11030.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Francisco del Rincón,,,,,,,,,,,,,,,,,,,,,,11031.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San José Iturbide,,,,,,,,,,,,,,,,,,,,,,11032.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,San Luis de la Paz,,,,,,,,,,,,,,,,,,,,,,11033.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Santa Catarina,,,,,,,,,,,,,,,,,,,,,,11034.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Santa Cruz de Juventino Rosas,,,,,,,,,,,,,,,,,,,,,,11035.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Santiago Maravatío,,,,,,,,,,,,,,,,,,,,,,11036.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Silao de la Victoria,,,,,,,,,,,,,,,,,,,,,,11037.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Tarandacuao,,,,,,,,,,,,,,,,,,,,,,11038.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Tarimoro,,,,,,,,,,,,,,,,,,,,,,11039.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Tierra Blanca,,,,,,,,,,,,,,,,,,,,,,11040.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Uriangato,,,,,,,,,,,,,,,,,,,,,,11041.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Valle de Santiago,,,,,,,,,,,,,,,,,,,,,,11042.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Victoria,,,,,,,,,,,,,,,,,,,,,,11043.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Villagrán,,,,,,,,,,,,,,,,,,,,,,11044.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Xichú,,,,,,,,,,,,,,,,,,,,,,11045.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,Yuriria,,,,,,,,,,,,,,,,,,,,,,11046.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,Guerrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,67.86522171
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Acapulco de Juárez,,,,,,,,,,,,,,,,,,,,,12001.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Ahuacuotzingo,,,,,,,,,,,,,,,,,,,,,12002.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Ajuchitlán del Progreso,,,,,,,,,,,,,,,,,,,,,12003.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Alcozauca de Guerrero,,,,,,,,,,,,,,,,,,,,,12004.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Alpoyeca,,,,,,,,,,,,,,,,,,,,,12005.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Apaxtla,,,,,,,,,,,,,,,,,,,,,12006.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Arcelia,,,,,,,,,,,,,,,,,,,,,12007.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Atenango del Río,,,,,,,,,,,,,,,,,,,,,12008.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Atlamajalcingo del Monte,,,,,,,,,,,,,,,,,,,,,12009.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Atlixtac,,,,,,,,,,,,,,,,,,,,,12010.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Atoyac de Álvarez,,,,,,,,,,,,,,,,,,,,,12011.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Ayutla de los Libres,,,,,,,,,,,,,,,,,,,,,12012.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Azoyú,,,,,,,,,,,,,,,,,,,,,12013.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Benito Juárez,,,,,,,,,,,,,,,,,,,,,12014.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Buenavista de Cuéllar,,,,,,,,,,,,,,,,,,,,,12015.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Coahuayutla de José María Izazaga,,,,,,,,,,,,,,,,,,,,,12016.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Cocula,,,,,,,,,,,,,,,,,,,,,12017.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Copala,,,,,,,,,,,,,,,,,,,,,12018.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Copalillo,,,,,,,,,,,,,,,,,,,,,12019.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Copanatoyac,,,,,,,,,,,,,,,,,,,,,12020.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Coyuca de Benítez,,,,,,,,,,,,,,,,,,,,,12021.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Coyuca de Catalán,,,,,,,,,,,,,,,,,,,,,12022.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Cuajinicuilapa,,,,,,,,,,,,,,,,,,,,,12023.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Cualác,,,,,,,,,,,,,,,,,,,,,12024.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Cuautepec,,,,,,,,,,,,,,,,,,,,,12025.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Cuetzala del Progreso,,,,,,,,,,,,,,,,,,,,,12026.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Cutzamala de Pinzón,,,,,,,,,,,,,,,,,,,,,12027.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Chilapa de Álvarez,,,,,,,,,,,,,,,,,,,,,12028.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Chilpancingo de los Bravo,,,,,,,,,,,,,,,,,,,,,12029.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Florencio Villarreal,,,,,,,,,,,,,,,,,,,,,12030.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,General Canuto A. Neri,,,,,,,,,,,,,,,,,,,,,12031.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,General Heliodoro Castillo,,,,,,,,,,,,,,,,,,,,,12032.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Huamuxtitlán,,,,,,,,,,,,,,,,,,,,,12033.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Huitzuco de los Figueroa,,,,,,,,,,,,,,,,,,,,,12034.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Iguala de la Independencia,,,,,,,,,,,,,,,,,,,,,12035.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Igualapa,,,,,,,,,,,,,,,,,,,,,12036.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Ixcateopan de Cuauhtémoc,,,,,,,,,,,,,,,,,,,,,12037.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Zihuatanejo de Azueta,,,,,,,,,,,,,,,,,,,,,12038.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Juan R. Escudero,,,,,,,,,,,,,,,,,,,,,12039.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Leonardo Bravo,,,,,,,,,,,,,,,,,,,,,12040.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Malinaltepec,,,,,,,,,,,,,,,,,,,,,12041.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Mártir de Cuilapan,,,,,,,,,,,,,,,,,,,,,12042.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Metlatónoc,,,,,,,,,,,,,,,,,,,,,12043.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Mochitlán,,,,,,,,,,,,,,,,,,,,,12044.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Olinalá,,,,,,,,,,,,,,,,,,,,,12045.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Ometepec,,,,,,,,,,,,,,,,,,,,,12046.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Pedro Ascencio Alquisiras,,,,,,,,,,,,,,,,,,,,,12047.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Petatlán,,,,,,,,,,,,,,,,,,,,,12048.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Pilcaya,,,,,,,,,,,,,,,,,,,,,12049.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Pungarabato,,,,,,,,,,,,,,,,,,,,,12050.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,Quechultenango,,,,,,,,,,,,,,,,,,,,,12051.0,
2014,"Proporción de la población que vive por debajo del umbral nacional de la pobreza, por desglose geográfico",,,,,,,,,,,,,,,San Luis Acatlán,,,,,,,,,,,,,,,,,,,,,12052.0,
